"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-09-14","7.61",,"0.00","0.0","0.0","75","81","70","  150","  150","15.0","19.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-09-15","8.28",,"0.00","0.0","0.0","78","88","73","  170","  210","17.0","29.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-09-16","12.08",,"0.00","0.0","0.0","75","77","72","   60","   60","19.9","28.0",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-09-17","12.75",,"0.00","0.0","0.0","73","75","70","   60","   50","21.0","23.9","    1",,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-09-18","6.93",,"0.00","0.0","0.0","76","86","70","   20","   10","17.0","21.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-09-19","7.61",,"0.00","0.0","0.0","74","78","67","  350","   40","18.1","23.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-09-20","6.93",,"0.00","0.0","0.0","71","76","64","  160","  160","15.0","21.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-09-21","8.50",,"0.01","0.0","0.0","70","77","64","   50","   40","15.0","18.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-09-22","12.75",,"0.00","0.0","0.0","74","83","72","  160","  160","21.9","28.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-09-23","14.32",,"1.11","0.0","0.0","78","83","65","  160","  160","30.0","40.9","    1",,"    1",,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-09-24","8.50",,"0.27","0.0","0.0","68","76","60","  310","  310","17.0","19.9","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-09-25","4.92",,"0.00","0.0","0.0","69","77","63","  300","  300","12.1","14.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-09-26","12.75",,"0.00","0.0","0.0","69","74","64","  290","  270","21.9","31.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-09-27","12.75",,"0.00","0.0","0.0","72","82","65","  230","  240","23.0","31.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-09-28","10.07",,"0.10","0.0","0.0","72","75","63","  320","  310","21.0","25.1",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-09-29","10.29",,"0.00","0.0","0.0","64","70","56","   10","   10","18.1","23.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-09-30","9.17",,"0.00","0.0","0.0","63","68","58","  320","   20","17.0","23.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-01","7.61",,"0.00","0.0","0.0","61","70","54","  260","  280","14.1","18.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-02","7.38",,"0.00","0.0","0.0","67","77","59","  270","  260","17.0","23.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-03","5.59",,"0.00","0.0","0.0","72","81","63","  160","  170","13.0","15.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-04","10.29",,"0.11","0.0","0.0","71","74","63","   60","   60","21.9","25.1","    1",,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-05","8.28",,"0.00","0.0","0.0","63","66","61","   70","   70","15.0","18.1",,,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-06","4.25",,"0.00","0.0","0.0","65","71","62","   60","   90","8.1","12.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-07","4.03",,"0.00","0.0","0.0","69","78","64","  170","   60","12.1","14.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-08","7.16",,"0.00","0.0","0.0","69","76","65","  100","  100","17.0","19.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-09","14.09",,"0.00","0.0","0.0","66","70","61","   60","   50","19.9","23.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-10","17.00",,"0.11","0.0","0.0","65","69","63","   60","   60","23.0","28.0","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-11","12.97",,"0.00","0.0","0.0","67","73","64","   60","   60","23.9","30.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-12","6.26",,"0.00","0.0","0.0","67","71","63","   40","   50","12.1","15.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-13","4.25",,"0.00","0.0","0.0","68","71","65","  270","  270","10.1","13.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-14","6.71",,"0.00","0.0","0.0","71","79","66","  330","  330","16.1","21.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-15","5.37",,"0.00","0.0","0.0","72","83","67","  170","  170","15.0","19.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-16","13.42",,"0.16","0.0","0.0","72","77","60","  170","  180","25.1","32.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-17","14.99",,"0.01","0.0","0.0","60","65","55","  300","  260","21.9","29.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-18","14.99",,"0.00","0.0","0.0","56","62","52","  310","  310","28.0","38.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-19","13.20",,"0.00","0.0","0.0","57","69","51","  270","  250","21.0","28.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-20","10.51",,"0.00","0.0","0.0","68","80","60","  290","  280","18.1","21.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-21","8.50",,"0.00","0.0","0.0","70","77","62","  160","  150","18.1","23.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-22","10.29",,"0.00","0.0","0.0","67","72","59","  240","  250","19.9","32.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-23","8.28",,"0.00","0.0","0.0","58","61","51","  320","  320","16.1","19.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-24","6.71",,"0.03","0.0","0.0","56","61","51","  310","  300","13.0","16.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-25","8.50",,"0.40","0.0","0.0","65","75","58","   60","   40","23.9","28.0","    1",,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-26","15.66",,"2.48","0.0","0.0","63","64","57","   50","   50","30.0","36.0","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-27","16.11",,"0.14","0.0","0.0","59","62","55","  350","  330","29.1","36.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-28","9.40",,"0.00","0.0","0.0","55","59","50","  340","  340","17.0","19.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-29","17.00",,"0.34","0.0","0.0","54","58","49","   80","   80","33.1","42.1","    1",,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-30","10.74",,"0.16","0.0","0.0","60","68","56","   90","   80","25.9","36.0","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-10-31","10.74",,"0.06","0.0","0.0","61","67","57","  320","  330","21.9","27.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-01","12.30",,"0.00","0.0","0.0","59","62","54","  270","  330","21.0","27.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-02","7.61",,"0.00","0.0","0.0","54","55","48","  270","  270","16.1","23.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-03","11.18",,"0.00","0.0","0.0","49","55","45","  310","  320","21.0","25.1",,,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-04","6.93",,"0.00","0.0","0.0","47","52","42","  360","   40","12.1","19.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-05","8.05",,"0.00","0.0","0.0","48","53","42","  350","  340","16.1","19.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-06","5.14",,"0.00","0.0","0.0","49","54","44","   40","   50","10.1","13.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-07","4.47",,"0.00","0.0","0.0","49","57","43","   40","   30","8.9","17.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-08","6.04",,"0.00","0.0","0.0","56","66","49","  350","  330","16.1","21.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-09","3.36",,"0.00","0.0","0.0","60","72","51","  290","  290","13.0","15.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-10","8.50",,"0.00","0.0","0.0","62","66","53","  310","  330","21.0","27.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-11","8.95",,"0.00","0.0","0.0","54","62","46","  130","  130","21.9","32.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-12","13.65",,"0.35","0.0","0.0","63","69","56","  160","  160","30.0","42.9",,,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-13","13.20",,"0.23","0.0","0.0","55","64","43","  300","  300","40.0","52.1",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-14","10.51",,"0.01","0.0","0.0","45","49","42","  230","  240","21.0","30.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-15","13.20",,"0.01","0.0","0.0","46","50","42","  280","  270","23.9","33.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-16","12.30",,"0.00","0.0","0.0","45","51","40","  260","  260","21.0","27.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-17","6.93",,"0.00","0.0","0.0","49","58","40","  170","  170","21.9","25.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-18","9.40",,"0.05","0.0","0.0","59","70","49","  300","  300","35.1","46.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-19","16.78",,"0.03","0.0","0.0","50","50","42","  300","  270","29.1","36.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-20","6.93",,"0.00","0.0","0.0","43","48","39","  320","  340","15.0","19.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-21","8.72",,"0.00","0.0","0.0","50","57","47","  180","  210","15.0","19.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-22","13.20",,"0.04","0.0","0.0","52","57","38","  330","  320","23.0","30.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-23","17.45",,"0.00","0.0","0.0","39","44","35","  310","  310","29.1","38.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-24","11.86",,"0.00","0.0","0.0","38","47","33","  310","  310","21.9","29.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-25","6.04",,"0.00","0.0","0.0","47","57","41","  260","  270","13.0","16.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-26","16.11",,"0.08","0.0","0.0","48","51","38","  290","  280","31.1","40.0",,,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-27","17.67",,"0.00","0.0","0.0","39","42","36","  290","  310","32.0","40.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-28","5.14",,"0.00","0.0","0.0","37","44","34","  270","  270","16.1","19.0",,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-29","13.20",,"0.01","0.0","0.0","42","43","35","  320","  310","23.9","30.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-11-30","9.40",,"0.00","0.0","0.0","38","43","34","  260","  260","23.9","33.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-01","9.84",,"0.00","0.0","0.0","45","50","43","  260","  250","19.9","29.1",,,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-02","12.30",,"0.04","0.0","0.0","52","60","46","  300","  290","38.9","51.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-03","17.45",,"0.00","0.0","0.0","49","50","40","  300","  300","31.1","40.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-04","6.93",,"0.00","0.0","0.0","43","49","39","  300","  310","17.0","21.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-05","7.16",,"0.00","0.0","0.0","45","49","42","  330","  320","16.1","21.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-06","14.32",,"0.44","0.0","0.0","51","61","46","  290","  280","40.9","57.0","    1",,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-07","10.96",,"0.00","0.0","0.0","45","45","39","  320","  320","30.0","38.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-08","9.17",,"0.04","0.0","0.0","40","43","36","  310","  320","21.0","27.1","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-09","11.41",,"0.00","0.0","0.0","37","40","34","  310","  310","28.0","34.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-10","6.71",,"0.00","0.0","0.0","44","51","40","  210","  200","15.0","19.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-11","10.51",,"0.14","0.0","0.0","51","67","45","  290","  270","32.0","45.0","    1",,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-12","16.78",,"0.00","0.0","0.0","51","59","44","  310","  290","31.1","44.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-13","11.86",,"0.00","0.0","0.0","47","54","42","  250","  260","21.9","32.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-14","9.17",,"0.00","0.0","0.0","50","54","44","  300","  300","17.0","23.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-15","7.83",,"0.00","0.0","0.0","47","55","40","  130","  130","16.1","21.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-16","11.41",,"0.00","0.0","0.0","56","63","55","  220","  230","19.9","27.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-17","12.30",,"0.00","0.0","0.0","59","62","50","  260","  270","23.9","33.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-18","7.61",,"0.09","0.0","0.0","46","50","40","   50","   50","16.1","18.1","    1",,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-19","15.88",,"0.01","0.0","0.0","42","45","31","  310","  310","28.0","34.0","    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-20","8.50",,"0.00","0.0","0.0","32","38","27","  240","  230","16.1","21.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-21","6.04",,"0.00","0.0","0.0","37","43","33","  300","   60","12.1","16.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-22","16.11",,"0.16","0.0","0.0","43","48","35","  320","  310","32.0","42.1","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-23","14.09",,"0.00","0.0","0.0","35","37","32","  300","  320","25.1","31.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-24","7.83",,"0.02","0.6","1.2","35","39","31","   40","   50","16.1","21.9",,,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-25","5.59",,"0.16","0.0","0.0","40","51","36","  310","  250","12.1","16.1","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-26","19.01",,"0.00","0.0","0.0","48","52","41","  320","  310","32.0","40.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-27","8.50",,"0.08","0.0","0.0","39","41","35","  340","  320","17.0","21.0",,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-28","6.49",,"0.05","0.0","0.0","41","48","37","  300","  290","16.1","19.0","    1",,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-29","8.05",,"0.16","0.0","0.0","43","44","42","   50","   50","15.0","18.1","    1",,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-30","5.59",,"0.05","0.0","0.0","45","49","43","  190","  200","12.1","14.1","    1",,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2021-12-31","6.49",,"0.00","0.0","0.0","50","55","48","  200","  210","13.0","16.1","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-01-01","6.26",,"0.76","0.0","0.0","53","57","50","  200","  200","14.1","17.0","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-01-02","9.62",,"0.04","0.0","0.0","53","60","39","  310","  310","28.0","33.1","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-01-03","14.32",,"0.00","0.0","0.0","35","39","24","  340","  350","28.0","34.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-01-04","8.72",,"0.00","0.0","0.0","27","36","21","  320","  350","19.9","27.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-01-05","7.61",,"0.24","0.0","0.0","38","48","32","  250","  200","15.0","23.9","    1",,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-01-06","11.18",,"0.00","0.0","0.0","41","43","36","  290","  270","28.0","33.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-01-07","18.57",,"0.33","9.7","7.9","33","36","28","  300","  290","29.1","38.9","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-01-08","10.74",,"0.00","0.0","5.1","27","32","23","  310","  300","28.0","35.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-01-09","10.96",,"0.11","0.0","3.1","35","42","30","  210","  210","21.0","27.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-01-10","16.78",,"0.00","0.0","0.0","35","42","26","  310","  320","25.9","35.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-01-11","14.32",,"0.00","0.0","0.0","22","26","17","  320","  310","28.0","36.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-01-12","9.84",,"0.00","0.0","0.0","29","42","20","  220","  220","19.9","25.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-01-13","5.82",,"0.00","0.0","0.0","39","46","33","   50","   60","13.0","17.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-01-14","17.00",,"0.00","0.0","0.0","41","43","22","  350","  360","30.0","40.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-01-15","12.97",,"0.00","0.0","0.0","20","22","13","  330","  330","23.9","31.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2022-01-16","12.30",,"0.36","0.6","0.0","18","40","10","   50","   80","23.0","29.1","    1",,,,,,,
